Category,City,Country,Customer.ID,Customer.Name,Discount,Market,记录数,Order.Date,Order.ID,Order.Priority,Product.ID,Product.Name,Profit,Quantity,Region,Row.ID,Sales,Segment,Ship.Date,Ship.Mode,Shipping.Cost,State,Sub.Category,Year,Market2,weeknum
Technology,Houston,United States,CU-63397,Customer 4083,0.3,US,1,2020-05-14 00:00:00.000,US-2020-404874,Critical,TEC-74414,Phones Product 17,116.7923,3,Central,4084,1033.36,Consumer,2020-05-22 00:00:00.000,Second Class,40.49,Texas,Phones,2020,North America,20
Technology,Los Angeles,United States,CU-62351,Customer 4084,0.1,US,1,2021-12-30 00:00:00.000,US-2021-697351,Low,TEC-86568,Computers Product 903,540.9497,8,Central,4085,5220.28,Corporate,2022-01-05 00:00:00.000,Same Day,43.37,New York,Computers,2021,North America,52
Furniture,Houston,United States,CU-29201,Customer 4085,0.0,US,1,2021-06-25 00:00:00.000,US-2021-738507,Medium,FUR-49416,Storage Product 58,3569.116,7,Central,4086,11834.2,Consumer,2021-07-05 00:00:00.000,Standard Class,27.36,Texas,Storage,2021,North America,25
Office Supplies,Chicago,United States,CU-11662,Customer 4086,0.0,US,1,2022-06-28 00:00:00.000,US-2022-114046,Critical,OFF-21976,Supplies Product 564,4479.5094,8,South,4087,13975.28,Corporate,2022-06-29 00:00:00.000,Standard Class,29.94,California,Supplies,2022,North America,26
Technology,Miami,United States,CU-91186,Customer 4087,0.25,US,1,2022-08-09 00:00:00.000,US-2022-939050,Medium,TEC-92029,Phones Product 263,-167.3809,3,East,4088,2090.53,Consumer,2022-08-14 00:00:00.000,First Class,13.79,Texas,Phones,2022,North America,32
Furniture,Houston,United States,CU-41607,Customer 4088,0.5,US,1,2022-07-23 00:00:00.000,US-2022-752994,Critical,FUR-74373,Storage Product 967,-1171.0463,10,West,4089,5302.73,Corporate,2022-07-29 00:00:00.000,Same Day,21.71,Texas,Storage,2022,North America,29
Office Supplies,Los Angeles,United States,CU-71475,Customer 4089,0.1,US,1,2022-10-15 00:00:00.000,US-2022-879439,Medium,OFF-64206,Paper Product 13,-1205.5638,3,Central,4090,4022.76,Consumer,2022-10-16 00:00:00.000,First Class,13.64,Illinois,Paper,2022,North America,41
Technology,New York,United States,CU-23183,Customer 4090,0.05,US,1,2020-09-25 00:00:00.000,US-2020-611165,Medium,TEC-85061,Accessories Product 336,-534.0349,5,Central,4091,7247.5,Consumer,2020-09-29 00:00:00.000,Second Class,16.88,New York,Accessories,2020,North America,39
Office Supplies,Chicago,United States,CU-45303,Customer 4091,0.0,US,1,2021-09-14 00:00:00.000,US-2021-726378,Low,OFF-95742,Art Product 214,-1001.1504,10,East,4092,8268.58,Consumer,2021-09-18 00:00:00.000,Same Day,9.95,California,Art,2021,North America,37
Technology,Los Angeles,United States,CU-98124,Customer 4092,0.1,US,1,2021-12-29 00:00:00.000,US-2021-898983,Critical,TEC-74175,Phones Product 883,151.669,1,East,4093,1258.47,Home Office,2022-01-05 00:00:00.000,Second Class,8.2,Florida,Phones,2021,North America,52
Office Supplies,Chicago,United States,CU-34761,Customer 4093,0.0,US,1,2020-09-28 00:00:00.000,US-2020-136082,Medium,OFF-78644,Binders Product 449,574.349,2,East,4094,1632.16,Home Office,2020-10-08 00:00:00.000,Same Day,27.67,Texas,Binders,2020,North America,40
Furniture,Houston,United States,CU-91508,Customer 4094,0.25,US,1,2021-08-26 00:00:00.000,US-2021-645388,Medium,FUR-30527,Tables Product 192,-615.5178,6,South,4095,6815.41,Consumer,2021-09-05 00:00:00.000,First Class,34.8,California,Tables,2021,North America,34
Office Supplies,Los Angeles,United States,CU-78947,Customer 4095,0.4,US,1,2023-02-28 00:00:00.000,US-2023-295999,Critical,OFF-70693,Paper Product 662,748.7859,8,West,4096,9594.53,Consumer,2023-03-02 00:00:00.000,Standard Class,42.95,Illinois,Paper,2023,North America,9
Furniture,Miami,United States,CU-47075,Customer 4096,0.1,US,1,2022-03-23 00:00:00.000,US-2022-862653,High,FUR-50710,Storage Product 111,350.1807,2,South,4097,1582.8,Corporate,2022-03-29 00:00:00.000,First Class,38.13,Illinois,Storage,2022,North America,12
Furniture,Houston,United States,CU-25263,Customer 4097,0.2,US,1,2023-05-13 00:00:00.000,US-2023-630306,Low,FUR-22428,Storage Product 984,-2013.1193,9,South,4098,7635.99,Corporate,2023-05-16 00:00:00.000,Second Class,29.24,Florida,Storage,2023,North America,19
Office Supplies,Houston,United States,CU-49924,Customer 4098,0.25,US,1,2022-07-05 00:00:00.000,US-2022-991952,Low,OFF-35904,Art Product 111,260.0325,3,Central,4099,4179.47,Home Office,2022-07-06 00:00:00.000,First Class,25.12,Texas,Art,2022,North America,27
Furniture,Los Angeles,United States,CU-85364,Customer 4099,0.2,US,1,2021-06-21 00:00:00.000,US-2021-158880,Medium,FUR-79224,Furnishings Product 834,426.9611,6,Central,4100,3446.86,Consumer,2021-06-24 00:00:00.000,Same Day,33.51,Texas,Furnishings,2021,North America,25
Furniture,New York,United States,CU-14390,Customer 4100,0.3,US,1,2023-03-19 00:00:00.000,US-2023-728155,High,FUR-25890,Storage Product 72,200.8846,4,West,4101,3272.29,Consumer,2023-03-23 00:00:00.000,First Class,34.46,Florida,Storage,2023,North America,11
Office Supplies,Miami,United States,CU-80952,Customer 4101,0.2,US,1,2020-07-21 00:00:00.000,US-2020-887685,Critical,OFF-48794,Paper Product 953,135.2838,3,East,4102,1700.96,Consumer,2020-07-24 00:00:00.000,Second Class,45.95,Florida,Paper,2020,North America,30
Technology,New York,United States,CU-48187,Customer 4102,0.15,US,1,2020-06-28 00:00:00.000,US-2020-130199,Critical,TEC-25371,Computers Product 747,833.2413,3,West,4103,4823.91,Home Office,2020-07-07 00:00:00.000,First Class,6.18,Illinois,Computers,2020,North America,26
Technology,New York,United States,CU-34843,Customer 4103,0.2,US,1,2023-07-31 00:00:00.000,US-2023-221600,Critical,TEC-82551,Accessories Product 896,3411.7093,9,Central,4104,11169.98,Corporate,2023-08-06 00:00:00.000,Second Class,30.26,Florida,Accessories,2023,North America,31
Technology,Houston,United States,CU-73891,Customer 4104,0.3,US,1,2023-09-03 00:00:00.000,US-2023-823862,High,TEC-99940,Machines Product 553,2788.881,9,South,4105,10861.89,Corporate,2023-09-10 00:00:00.000,Second Class,23.13,Illinois,Machines,2023,North America,35
Office Supplies,Chicago,United States,CU-28085,Customer 4105,0.0,US,1,2020-04-12 00:00:00.000,US-2020-636747,Low,OFF-24193,Binders Product 922,610.0567,4,South,4106,6641.47,Home Office,2020-04-14 00:00:00.000,First Class,10.47,New York,Binders,2020,North America,15
Technology,Miami,United States,CU-25468,Customer 4106,0.4,US,1,2023-01-19 00:00:00.000,US-2023-860773,Critical,TEC-10490,Machines Product 132,721.6908,4,West,4107,3156.29,Corporate,2023-01-20 00:00:00.000,Standard Class,21.81,Texas,Machines,2023,North America,3
Furniture,New York,United States,CU-69174,Customer 4107,0.25,US,1,2020-09-12 00:00:00.000,US-2020-601955,Low,FUR-86260,Tables Product 406,2136.2054,9,South,4108,5748.66,Consumer,2020-09-20 00:00:00.000,Standard Class,42.38,Florida,Tables,2020,North America,37
Furniture,Los Angeles,United States,CU-80906,Customer 4108,0.25,US,1,2022-04-09 00:00:00.000,US-2022-785016,High,FUR-92780,Furnishings Product 821,1228.5211,9,Central,4109,3647.05,Consumer,2022-04-14 00:00:00.000,Same Day,39.3,Florida,Furnishings,2022,North America,14
Furniture,Chicago,United States,CU-48392,Customer 4109,0.2,US,1,2022-11-04 00:00:00.000,US-2022-431532,Low,FUR-32562,Tables Product 427,976.2351,6,Central,4110,4930.39,Corporate,2022-11-10 00:00:00.000,Standard Class,49.5,Texas,Tables,2022,North America,44
Technology,Los Angeles,United States,CU-37893,Customer 4110,0.25,US,1,2021-12-03 00:00:00.000,US-2021-291422,Low,TEC-20308,Machines Product 155,-511.8543,5,South,4111,2790.05,Corporate,2021-12-10 00:00:00.000,Same Day,29.26,New York,Machines,2021,North America,48
Office Supplies,Miami,United States,CU-73547,Customer 4111,0.5,US,1,2021-03-15 00:00:00.000,US-2021-166463,Low,OFF-47871,Paper Product 377,526.5707,6,South,4112,1810.37,Home Office,2021-03-22 00:00:00.000,First Class,27.12,California,Paper,2021,North America,11
Office Supplies,New York,United States,CU-11516,Customer 4112,0.25,US,1,2021-09-14 00:00:00.000,US-2021-117246,High,OFF-27788,Binders Product 358,998.3399,10,South,4113,2802.97,Home Office,2021-09-16 00:00:00.000,Second Class,33.74,Texas,Binders,2021,North America,37
Technology,Chicago,United States,CU-45815,Customer 4113,0.1,US,1,2022-04-05 00:00:00.000,US-2022-862620,Critical,TEC-43906,Machines Product 159,-103.394,2,East,4114,438.58,Corporate,2022-04-12 00:00:00.000,Second Class,36.91,Texas,Machines,2022,North America,14
Technology,Los Angeles,United States,CU-34126,Customer 4114,0.4,US,1,2022-02-08 00:00:00.000,US-2022-134688,Low,TEC-65050,Accessories Product 98,791.6002,6,Central,4115,6762.96,Corporate,2022-02-10 00:00:00.000,Standard Class,45.6,New York,Accessories,2022,North America,6
Office Supplies,Chicago,United States,CU-35451,Customer 4115,0.4,US,1,2023-11-23 00:00:00.000,US-2023-342226,High,OFF-30970,Binders Product 246,1295.8505,5,South,4116,4016.32,Home Office,2023-11-29 00:00:00.000,First Class,5.44,New York,Binders,2023,North America,47
Office Supplies,Chicago,United States,CU-19276,Customer 4116,0.5,US,1,2021-03-15 00:00:00.000,US-2021-512193,Low,OFF-51524,Art Product 335,1007.5801,5,Central,4117,4852.65,Home Office,2021-03-21 00:00:00.000,Same Day,31.24,New York,Art,2021,North America,11
Furniture,Houston,United States,CU-82938,Customer 4117,0.05,US,1,2022-08-25 00:00:00.000,US-2022-372399,Critical,FUR-59057,Chairs Product 531,177.324,1,East,4118,1230.87,Home Office,2022-09-04 00:00:00.000,Same Day,11.17,California,Chairs,2022,North America,34
Office Supplies,Los Angeles,United States,CU-87371,Customer 4118,0.5,US,1,2022-07-06 00:00:00.000,US-2022-745640,High,OFF-12880,Binders Product 536,1879.9958,6,East,4119,5555.65,Consumer,2022-07-11 00:00:00.000,First Class,44.34,Florida,Binders,2022,North America,27
Office Supplies,Miami,United States,CU-10056,Customer 4119,0.1,US,1,2020-11-11 00:00:00.000,US-2020-125539,High,OFF-59400,Supplies Product 946,2298.3856,8,South,4120,7395.38,Consumer,2020-11-16 00:00:00.000,Same Day,8.31,Illinois,Supplies,2020,North America,46
Technology,Los Angeles,United States,CU-57644,Customer 4120,0.5,US,1,2022-11-08 00:00:00.000,US-2022-269161,Low,TEC-61188,Machines Product 300,998.2727,6,West,4121,5863.7,Corporate,2022-11-11 00:00:00.000,Second Class,17.18,Florida,Machines,2022,North America,45
Office Supplies,New York,United States,CU-20984,Customer 4121,0.25,US,1,2023-11-07 00:00:00.000,US-2023-867463,Low,OFF-95276,Paper Product 141,2365.9464,5,West,4122,6244.26,Consumer,2023-11-09 00:00:00.000,Standard Class,19.34,Illinois,Paper,2023,North America,45
Office Supplies,New York,United States,CU-65066,Customer 4122,0.4,US,1,2023-02-25 00:00:00.000,US-2023-721857,Low,OFF-23272,Art Product 479,185.509,10,Central,4123,1341.02,Corporate,2023-03-05 00:00:00.000,Second Class,24.7,New York,Art,2023,North America,8
Technology,New York,United States,CU-89998,Customer 4123,0.05,US,1,2022-08-15 00:00:00.000,US-2022-648216,Critical,TEC-54459,Machines Product 942,229.6379,10,West,4124,1256.87,Home Office,2022-08-17 00:00:00.000,First Class,32.15,New York,Machines,2022,North America,33
Furniture,Chicago,United States,CU-15278,Customer 4124,0.0,US,1,2022-02-19 00:00:00.000,US-2022-920359,Medium,FUR-61846,Tables Product 486,1450.8243,6,South,4125,8573.8,Corporate,2022-02-21 00:00:00.000,Same Day,8.36,New York,Tables,2022,North America,7
Technology,Miami,United States,CU-16279,Customer 4125,0.15,US,1,2020-04-29 00:00:00.000,US-2020-116134,Critical,TEC-86185,Accessories Product 472,143.3726,1,Central,4126,866.63,Consumer,2020-05-04 00:00:00.000,First Class,17.56,Florida,Accessories,2020,North America,18
Technology,Houston,United States,CU-43210,Customer 4126,0.1,US,1,2021-06-12 00:00:00.000,US-2021-658277,Critical,TEC-84422,Machines Product 327,3516.692,6,South,4127,9045.12,Home Office,2021-06-17 00:00:00.000,First Class,15.39,Florida,Machines,2021,North America,23
Furniture,Chicago,United States,CU-97191,Customer 4127,0.3,US,1,2022-06-26 00:00:00.000,US-2022-491977,High,FUR-84126,Chairs Product 429,1062.752,6,West,4128,3568.46,Consumer,2022-06-29 00:00:00.000,Second Class,27.4,California,Chairs,2022,North America,25
Office Supplies,Houston,United States,CU-93466,Customer 4128,0.1,US,1,2023-09-11 00:00:00.000,US-2023-593482,Low,OFF-41609,Supplies Product 473,308.7876,9,Central,4129,2049.83,Consumer,2023-09-17 00:00:00.000,Second Class,46.45,New York,Supplies,2023,North America,37
Technology,Houston,United States,CU-59780,Customer 4129,0.05,US,1,2021-04-12 00:00:00.000,US-2021-677592,Medium,TEC-40818,Machines Product 131,1078.9504,7,South,4130,12502.2,Home Office,2021-04-20 00:00:00.000,First Class,32.97,Florida,Machines,2021,North America,15
Furniture,Chicago,United States,CU-32866,Customer 4130,0.05,US,1,2021-07-29 00:00:00.000,US-2021-939201,High,FUR-73034,Furnishings Product 313,2580.8946,8,West,4131,7993.24,Corporate,2021-08-07 00:00:00.000,Second Class,20.22,Illinois,Furnishings,2021,North America,30
Technology,Los Angeles,United States,CU-53363,Customer 4131,0.15,US,1,2023-07-28 00:00:00.000,US-2023-467977,High,TEC-32534,Accessories Product 36,1738.6194,10,East,4132,6461.47,Consumer,2023-08-04 00:00:00.000,First Class,5.25,Florida,Accessories,2023,North America,30
Technology,Chicago,United States,CU-73847,Customer 4132,0.15,US,1,2023-03-18 00:00:00.000,US-2023-575148,Medium,TEC-36855,Computers Product 918,397.6689,6,South,4133,7604.0,Consumer,2023-03-27 00:00:00.000,Standard Class,9.41,Florida,Computers,2023,North America,11
Technology,New York,United States,CU-82994,Customer 4133,0.3,US,1,2021-09-06 00:00:00.000,US-2021-217891,Low,TEC-41930,Phones Product 191,1212.0452,6,South,4134,4718.24,Corporate,2021-09-07 00:00:00.000,Standard Class,36.79,California,Phones,2021,North America,36
Technology,New York,United States,CU-50406,Customer 4134,0.05,US,1,2023-10-22 00:00:00.000,US-2023-319191,Low,TEC-28698,Computers Product 267,667.2892,6,Central,4135,1873.66,Consumer,2023-10-29 00:00:00.000,Standard Class,46.15,Florida,Computers,2023,North America,42
Furniture,Houston,United States,CU-86524,Customer 4135,0.15,US,1,2020-01-14 00:00:00.000,US-2020-492589,Critical,FUR-39387,Storage Product 430,4737.0796,8,West,4136,13388.73,Home Office,2020-01-15 00:00:00.000,Standard Class,8.15,Illinois,Storage,2020,North America,3
Furniture,New York,United States,CU-84086,Customer 4136,0.4,US,1,2020-03-15 00:00:00.000,US-2020-219632,Medium,FUR-39722,Tables Product 226,33.1357,3,Central,4137,183.3,Consumer,2020-03-17 00:00:00.000,First Class,13.42,California,Tables,2020,North America,11
Furniture,Chicago,United States,CU-22250,Customer 4137,0.5,US,1,2022-04-30 00:00:00.000,US-2022-401137,High,FUR-26949,Furnishings Product 666,626.53,2,West,4138,1951.49,Corporate,2022-05-04 00:00:00.000,Second Class,18.85,Illinois,Furnishings,2022,North America,17
Technology,Miami,United States,CU-74982,Customer 4138,0.1,US,1,2020-04-10 00:00:00.000,US-2020-421520,Critical,TEC-79065,Accessories Product 967,488.9104,5,East,4139,1305.34,Home Office,2020-04-18 00:00:00.000,Standard Class,42.57,Texas,Accessories,2020,North America,15
Office Supplies,Los Angeles,United States,CU-88571,Customer 4139,0.15,US,1,2021-04-15 00:00:00.000,US-2021-579353,Low,OFF-83246,Binders Product 507,1474.6942,6,South,4140,4791.63,Consumer,2021-04-24 00:00:00.000,First Class,25.33,Texas,Binders,2021,North America,15
Office Supplies,Chicago,United States,CU-87968,Customer 4140,0.15,US,1,2023-08-23 00:00:00.000,US-2023-714825,High,OFF-74452,Art Product 190,2330.2715,7,West,4141,9325.92,Corporate,2023-08-24 00:00:00.000,Same Day,38.22,Florida,Art,2023,North America,34
Technology,Los Angeles,United States,CU-92881,Customer 4141,0.05,US,1,2021-09-11 00:00:00.000,US-2021-193359,Medium,TEC-79977,Phones Product 869,290.3058,2,East,4142,2062.15,Corporate,2021-09-21 00:00:00.000,Second Class,23.78,California,Phones,2021,North America,36
Office Supplies,Miami,United States,CU-27609,Customer 4142,0.2,US,1,2021-02-11 00:00:00.000,US-2021-880467,High,OFF-89590,Binders Product 202,-1119.9024,10,East,4143,10992.16,Consumer,2021-02-19 00:00:00.000,Second Class,36.29,Illinois,Binders,2021,North America,6
Office Supplies,Miami,United States,CU-10840,Customer 4143,0.5,US,1,2021-01-16 00:00:00.000,US-2021-362127,Low,OFF-19262,Paper Product 422,1751.0768,6,West,4144,4840.24,Corporate,2021-01-21 00:00:00.000,Standard Class,49.19,Florida,Paper,2021,North America,2
Technology,New York,United States,CU-76031,Customer 4144,0.5,US,1,2020-08-24 00:00:00.000,US-2020-716623,Low,TEC-24130,Accessories Product 312,7.2388,1,West,4145,115.0,Consumer,2020-09-02 00:00:00.000,Same Day,16.01,Florida,Accessories,2020,North America,35
Technology,New York,United States,CU-64615,Customer 4145,0.05,US,1,2021-06-03 00:00:00.000,US-2021-917921,Critical,TEC-48226,Phones Product 686,913.551,9,West,4146,15941.31,Consumer,2021-06-05 00:00:00.000,Standard Class,35.07,Florida,Phones,2021,North America,22
Furniture,Chicago,United States,CU-88787,Customer 4146,0.15,US,1,2020-06-26 00:00:00.000,US-2020-333000,Low,FUR-43972,Chairs Product 599,112.5102,5,Central,4147,668.21,Corporate,2020-06-30 00:00:00.000,First Class,42.5,Florida,Chairs,2020,North America,26
Office Supplies,Chicago,United States,CU-68281,Customer 4147,0.4,US,1,2022-04-02 00:00:00.000,US-2022-209214,Medium,OFF-84941,Binders Product 97,177.3037,3,East,4148,885.57,Consumer,2022-04-09 00:00:00.000,Second Class,37.87,Texas,Binders,2022,North America,13
Furniture,Los Angeles,United States,CU-15292,Customer 4148,0.1,US,1,2023-01-19 00:00:00.000,US-2023-113001,Medium,FUR-97106,Tables Product 979,567.0831,5,South,4149,4302.11,Home Office,2023-01-25 00:00:00.000,Same Day,17.91,New York,Tables,2023,North America,3
Office Supplies,Miami,United States,CU-51078,Customer 4149,0.05,US,1,2022-05-15 00:00:00.000,US-2022-892073,Medium,OFF-30583,Art Product 592,-640.1098,8,West,4150,5608.68,Corporate,2022-05-17 00:00:00.000,First Class,46.18,Florida,Art,2022,North America,19
Technology,Houston,United States,CU-10151,Customer 4150,0.15,US,1,2021-06-13 00:00:00.000,US-2021-329367,Medium,TEC-43289,Computers Product 972,-22.2495,1,South,4151,192.01,Corporate,2021-06-14 00:00:00.000,First Class,21.56,Florida,Computers,2021,North America,23
Technology,New York,United States,CU-95199,Customer 4151,0.2,US,1,2022-03-01 00:00:00.000,US-2022-146629,Critical,TEC-65888,Phones Product 585,317.699,6,East,4152,2644.54,Consumer,2022-03-07 00:00:00.000,Second Class,31.71,Texas,Phones,2022,North America,9
Office Supplies,Miami,United States,CU-22323,Customer 4152,0.2,US,1,2022-04-12 00:00:00.000,US-2022-608963,Medium,OFF-40388,Paper Product 52,1202.1746,5,Central,4153,6712.99,Home Office,2022-04-13 00:00:00.000,First Class,19.91,California,Paper,2022,North America,15
Technology,Houston,United States,CU-90996,Customer 4153,0.0,US,1,2021-08-30 00:00:00.000,US-2021-811096,Medium,TEC-81413,Computers Product 21,1478.0907,8,Central,4154,5360.42,Home Office,2021-09-03 00:00:00.000,Second Class,12.71,Illinois,Computers,2021,North America,35
